Seed,Evaluation,BestDistance
0,28800,1784.4882742037526
0,28900,1784.4882742037526
0,29000,1784.4882742037526
0,29100,1784.4882742037526
0,29200,1784.4882742037526
0,29300,1784.4882742037526
0,29400,1784.4882742037526
0,29500,1784.4882742037526
0,29600,1784.4882742037526
0,29700,1784.4882742037526
0,29800,1784.4882742037526
0,29900,1784.4882742037526
0,30000,1784.4882742037526
0,30100,1784.4882742037526
0,30200,1784.4882742037526
0,30300,1784.4882742037526
0,30400,1784.4882742037526
0,30500,1784.4882742037526
0,30600,1784.4882742037526
0,30700,1784.4882742037526
0,30800,1784.4882742037526
0,30900,1784.4882742037526
0,31000,1784.4882742037526
0,31100,1784.4882742037526
0,31200,1784.4882742037526
0,31300,1784.4882742037526
0,31400,1784.4882742037526
0,31500,1784.4882742037526
0,31600,1784.4882742037526
0,31700,1784.4882742037526
0,31800,1784.4882742037526
0,31900,1784.4882742037526
0,32000,1784.4882742037526
0,32100,1784.4882742037526
0,32200,1784.4882742037526
0,32300,1784.4882742037526
0,32400,1784.4882742037526
0,32500,1784.4882742037526
0,32600,1784.4882742037526
0,32700,1784.4882742037526
0,32800,1784.4882742037526
0,32900,1784.4882742037526
0,33000,1784.4882742037526
0,33100,1784.4882742037526
0,33200,1784.4882742037526
0,33300,1784.4882742037526
0,33400,1784.4882742037526
0,33500,1784.4882742037526
0,33600,1784.4882742037526
0,33700,1784.4882742037526
0,33800,1784.4882742037526
0,33900,1784.4882742037526
0,34000,1784.4882742037526
0,34100,1784.4882742037526
0,34200,1784.4882742037526
0,34300,1784.4882742037526
0,34400,1784.4882742037526
0,34500,1784.4882742037526
0,34600,1784.4882742037526
0,34700,1784.4882742037526
0,34800,1784.4882742037526
0,34900,1784.4882742037526
0,35000,1784.4882742037526
0,35100,1784.4882742037526
0,35200,1784.4882742037526
0,35300,1784.4882742037526
0,35400,1784.4882742037526
0,35500,1784.4882742037526
0,35600,1784.4882742037526
0,35700,1784.4882742037526
0,35800,1784.4882742037526
0,35900,1784.4882742037526
0,36000,1784.4882742037526
0,36100,1784.4882742037526
0,36200,1784.4882742037526
0,36300,1784.4882742037526
0,36400,1784.4882742037526
0,36500,1784.4882742037526
0,36600,1784.4882742037526
0,36700,1784.4882742037526
0,36800,1784.4882742037526
0,36900,1784.4882742037526
0,37000,1784.4882742037526
0,37100,1784.4882742037526
0,37200,1784.4882742037526
0,37300,1784.4882742037526
0,37400,1784.4882742037526
0,37500,1784.4882742037526
0,37600,1784.4882742037526
0,37700,1784.4882742037526
0,37800,1784.4882742037526
0,37900,1784.4882742037526
0,38000,1784.4882742037526
0,38100,1784.4882742037526
0,38200,1784.4882742037526
0,38300,1784.4882742037526
0,38400,1784.4882742037526
0,38500,1784.4882742037526
0,38600,1784.4882742037526
0,38700,1784.4882742037526
0,38800,1784.4882742037526
0,38900,1784.4882742037526
0,39000,1784.4882742037526
0,39100,1784.4882742037526
0,39200,1784.4882742037526
0,39300,1784.4882742037526
0,39400,1784.4882742037526
0,39500,1784.4882742037526
0,39600,1784.4882742037526
0,39700,1784.4882742037526
0,39800,1784.4882742037526
0,39900,1784.4882742037526
0,40000,1784.4882742037526
0,40100,1784.4882742037526
0,40200,1784.4882742037526
0,40300,1784.4882742037526
0,40400,1784.4882742037526
0,40500,1784.4882742037526
0,40600,1784.4882742037526
0,40700,1784.4882742037526
